NIVGEO;CODGEO;LIBGEO;NB_COM
AU2010;542;Joinville;5
AU2010;543;Hagetmau;4
AU2010;544;Saint-Éloy-les-Mines;3
AU2010;545;Montréal-la-Cluse;4
AU2010;546;Machecoul-Saint-Même;1
AU2010;547;Poligny;8
AU2010;548;Saint-Florentin;3
AU2010;549;Ernée;1
AU2010;550;Bitche;2
AU2010;551;Bagnères-de-Luchon;31
AU2010;552;Tarascon-sur-Ariège;7
AU2010;553;Salbris;1
AU2010;554;Châteaulin;2
AU2010;555;Baud;1
AU2010;556;Ribérac;3
AU2010;557;Neuf-Brisach;3
AU2010;558;Barbezieux-Saint-Hilaire;3
AU2010;559;Saint-Mihiel;3
AU2010;560;Thizy;1
AU2010;561;Saint-Seurin-sur-l'Isle;3
AU2010;562;Solesmes;2
AU2010;563;Port-la-Nouvelle;1
AU2010;564;Neufchâtel-en-Bray;3
AU2010;565;Baume-les-Dames;3
AU2010;566;Cerizay;2
AU2010;567;Modane;5
AU2010;568;Bruyères;8
AU2010;569;La Flotte;2
AU2010;570;Laudun-l'Ardoise;1
AU2010;571;Bellac;2
AU2010;572;Ligny-en-Barrois;2
AU2010;573;Gourdon;3
AU2010;574;Melle;3
AU2010;575;Beaurepaire;2
AU2010;576;La Souterraine;1
AU2010;577;Mauriac;5
AU2010;578;Nueil-les-Aubiers;1
AU2010;579;Montréjeau;5
AU2010;580;Pouzauges;1
AU2010;581;La Guerche-de-Bretagne;2
AU2010;582;Saint-Méen-le-Grand;2
AU2010;583;Le Boulou;1
AU2010;584;Brou;2
AU2010;585;Salernes;3
AU2010;586;Baccarat;2
AU2010;587;Pauillac;1
AU2010;588;Domfront en Poiraie;4
AU2010;589;Le Neubourg;3
AU2010;590;Montoire-sur-le-Loir;5
AU2010;591;Vic-en-Bigorre;1
AU2010;592;Saint-Céré;4
AU2010;593;Lalinde;5
AU2010;594;Amplepuis;1
AU2010;595;Thiviers;4
AU2010;596;Ingwiller;3
AU2010;597;Saint-Palais;9
AU2010;598;Plancoët;2
AU2010;599;Parentis-en-Born;1
AU2010;600;Quiberon;1
AU2010;601;Forges-les-Eaux;2
AU2010;602;Dol-de-Bretagne;1
AU2010;603;Mourmelon-le-Grand;1
AU2010;604;Morhange;4
AU2010;605;Brionne;2
AU2010;606;Essarts en Bocage;1
AU2010;607;Bazas;2
AU2010;608;Miramont-de-Guyenne;3
AU2010;609;Craon;2
AU2010;610;Nontron;5
AU2010;611;Moûtiers;2
AU2010;612;Ribeauvillé;1
AU2010;613;Saint-Sever;1
AU2010;614;Périers;4
AU2010;615;Vervins;7
AU2010;616;Salies-de-Béarn;1
AU2010;617;L'Île-d'Yeu;1
AU2010;618;Soufflenheim;1
AU2010;619;Bort-les-Orgues;3
AU2010;620;Valdahon;1
AU2010;621;Confolens;4
AU2010;622;La Roche-Chalais - Saint-Aigulin;2
AU2010;623;Feuquières-en-Vimeu - Fressenneville;2
AU2010;624;Noirmoutier-en-l'Île;1
AU2010;625;Bouzonville;2
AU2010;626;Beaumont-en-Véron;2
AU2010;627;Banyuls-sur-Mer;1
AU2010;628;Ars-en-Ré;5
AU2010;629;Rouffach;1
AU2010;630;Aiguillon;2
AU2010;631;Torigny-les-Villes;2
AU2010;632;Lamotte-Beuvron;1
AU2010;633;Cluny;1
AU2010;634;Morcenx;1
AU2010;635;Selles-sur-Cher;1
AU2010;636;Carignan;3
AU2010;637;Mirande;3
AU2010;638;Eauze;3
AU2010;639;Sées;1
AU2010;640;Saint-Pierre-sur-Dives;1
AU2010;641;Muzillac;1
AU2010;642;Buzançais;1
AU2010;643;Courpière;1
AU2010;644;Vimoutiers;3
AU2010;645;Saint-Valery-en-Caux;1
AU2010;646;Bonneval;1
AU2010;647;Arbois;3
AU2010;648;Pons;1
AU2010;649;Morzine;4
AU2010;650;Contres;2
AU2010;651;Dieulefit;4
AU2010;652;Langeac;2
AU2010;653;Villaines-la-Juhel;4
AU2010;654;Brienne-le-Château;8
AU2010;655;Wassy;4
AU2010;656;Nogent;3
AU2010;657;Nantua;2
AU2010;658;Marckolsheim;1
AU2010;659;Bapaume;2
AU2010;660;Fleury-sur-Andelle;3
AU2010;661;Saint-Georges-de-Mons;3
AU2010;663;Saint-Calais;2
AU2010;664;Maîche;1
AU2010;665;Stenay;5
AU2010;666;Laragne-Montéglin;2
AU2010;667;Bourganeuf;6
AU2010;668;Legé;1
AU2010;669;Langogne;5
AU2010;670;Barcelonnette;4
AU2010;671;Civray;2
AU2010;672;Gourin;1
AU2010;673;Ornans;1
AU2010;674;Blangy-sur-Bresle;2
AU2010;675;Saint-Loup-sur-Semouse;2
AU2010;676;Saint-Jean-Pied-de-Port;6
AU2010;677;Pontorson;1
AU2010;678;Saint-Lupicin;2
AU2010;679;Gramat;2
AU2010;680;Le Lude;1
AU2010;681;Villard-de-Lans;1
AU2010;682;Montreuil-Bellay;1
AU2010;683;Saint-Père-en-Retz;1
AU2010;684;Sainte-Maure-de-Touraine;1
AU2010;685;Vic-Fezensac;2
AU2010;686;La Loupe;2
AU2010;687;Étain;2
AU2010;688;Le Pouzin;2
AU2010;689;Cours;1
AU2010;690;La Châtaigneraie;2
AU2010;691;Saint-Vaast-la-Hougue;3
AU2010;692;Suippes;1
AU2010;693;La Monnerie-le-Montel;2
AU2010;694;Airvault;2
AU2010;695;Propriano;2
AU2010;696;Grandvilliers;3
AU2010;697;Venarey-les-Laumes;3
AU2010;698;Courtenay;1
AU2010;699;Montmirail;1
AU2010;700;Beaumont-de-Lomagne;1
AU2010;701;Pont-de-Buis-lès-Quimerch;1
AU2010;702;Varennes-sur-Allier;1
AU2010;703;Lectoure;1
AU2010;704;Anneyron;1
AU2010;705;Beauvoir-sur-Mer;1
AU2010;706;Châteauneuf-du-Faou;1
AU2010;707;La Verrie;1
AU2010;708;Noyal-Pontivy;1
AU2010;709;Samoëns;3
AU2010;710;Ghisonaccia;1
AU2010;711;La Clayette;4
AU2010;712;Gamaches;2
AU2010;713;Malestroit;2
AU2010;714;Contrexéville;1
AU2010;715;Le Lardin-Saint-Lazare;3
AU2010;716;Luneray;4
AU2010;717;Saint-Fulgent;1
AU2010;718;La Bruffière;1
AU2010;719;Tartas;2
AU2010;720;Saint-Laurent-sur-Sèvre;1
AU2010;721;Arcis-sur-Aube;2
AU2010;722;Orbec;2
AU2010;723;Abondance;3
AU2010;724;Rostrenen;1
AU2010;725;Bar-sur-Seine;1
AU2010;726;Sancerre;2
AU2010;727;Artix;1
AU2010;728;Salins-les-Bains;3
AU2010;729;Durtal;1
AU2010;730;Dompierre-sur-Besbre;1
AU2010;731;Uzerche;1
AU2010;732;Lapalisse;1
AU2010;733;Sarre-Union;1
AU2010;734;Saint-Amour;4
AU2010;735;Pouancé;1
AU2010;736;Lacaune;3
AU2010;737;Fessenheim;2
AU2010;738;Cany-Barville;1
AU2010;739;Argentat;1
AU2010;740;Moncoutant;1
AU2010;741;Charolles;2
AU2010;742;Nesle;2
AU2010;743;Dormans;1
AU2010;744;Culoz;1
AU2010;745;La Gacilly;1
AU2010;746;Bessé-sur-Braye;2
AU2010;747;Feuquières;3
AU2010;748;Le Nouvion-en-Thiérache;1
AU2010;749;Aumale;2
AU2010;750;Candé;1
AU2010;751;Bellême;3
AU2010;752;Saint-Julien-du-Sault;2
AU2010;753;Gorron;1
AU2010;754;Sillé-le-Guillaume;2
AU2010;755;Saint-Brice-en-Coglès;1
AU2010;756;Cruas;1
AU2010;757;Meslay-du-Maine;1
AU2010;758;Kayl (LUX) - Ottange (partie française);1
AU2010;759;Saint-James;1
AU2010;760;Toucy;1
AU2010;761;Vertus;1
AU2010;762;Lièpvre;2
AU2010;763;Avord;1
AU2010;764;Josselin;1
AU2010;765;Val-au-Perche;1
AU2010;766;Fruges;1
AU2010;767;Maubourguet;1
AU2010;768;Loué;2
AU2010;769;Saint-Mars-la-Jaille;1
AU2010;770;Biesheim;1
AU2010;771;Mortain;1
AU2010;997;Multipolarisé des grands pôles;3821
AU2010;998;Autre multipolarisé;6717
AU2010;9A1;Pointe-à-Pitre - Les Abymes;16
AU2010;9A2;Basse-Terre;7
AU2010;9A3;Grand-Bourg;2
AU2010;9A4;Bouillante;1
AU2010;9B1;Le Robert;11
AU2010;9B2;Fort-de-France;4
AU2010;9B3;Le Lamentin;1
AU2010;9B4;Sainte-Marie;3
AU2010;9B5;Le Lorrain;1
AU2010;9B6;Saint-Pierre;1
AU2010;9C1;Cayenne;6
AU2010;9C2;Saint-Laurent-du-Maroni;1
AU2010;9C3;Kourou;1
AU2010;9C4;Maripasoula;1
AU2010;9D1;Saint-Denis;3
AU2010;9D2;Saint-Paul;4
AU2010;9D3;Saint-Pierre;4
AU2010;9D4;Saint-André;1
AU2010;9D5;Saint-Louis;1
AU2010;9D6;Saint-Joseph;1
AU2010;9D7;Saint-Benoît;1
AU2010;9F1;Mamoudzou;15
BV2012;01004;Ambérieu-en-Bugey;31
BV2012;01033;Bellegarde-sur-Valserine;22
BV2012;01034;Belley;45
BV2012;01053;Bourg-en-Bresse;40
BV2012;01093;Châtillon-sur-Chalaronne;14
BV2012;01134;Crottet - Pont-de-Veyle;7
BV2012;01143;Divonne-les-Bains;2
BV2012;01173;Gex;9
BV2012;01185;Hauteville-Lompnes;21
BV2012;01202;Lagnieu;10
BV2012;01244;Meximieux;15
BV2012;01266;Montrevel-en-Bresse;20
BV2012;01269;Nantua;19
BV2012;01283;Oyonnax;35
BV2012;01305;Pont-de-Vaux;30
BV2012;01333;Saint-André-de-Corcy;4
BV2012;01348;Saint-Didier-sur-Chalaronne - Thoissey;9
BV2012;01443;Villars-les-Dombes;11
BV2012;01457;Vonnas;10
BV2012;02018;Pinon;16
BV2012;02095;Bohain-en-Vermandois;24
BV2012;02141;La Capelle;11
BV2012;02163;Charly-sur-Marne;14
BV2012;02168;Château-Thierry;49
BV2012;02173;Chauny;36
BV2012;02305;Fère-en-Tardenois;33
BV2012;02361;Guise;30
BV2012;02381;Hirson;73
BV2012;02408;Laon;76
BV2012;02468;Marle;37
BV2012;02558;Le Nouvion-en-Thiérache;16
BV2012;02691;Saint-Quentin;68
BV2012;02722;Soissons;88
BV2012;02738;Tergnier;43
BV2012;02789;Vervins;37
BV2012;02795;Vic-sur-Aisne;22
BV2012;02810;Villers-Cotterêts;51
BV2012;03036;Bourbon-l'Archambault;10
BV2012;03082;Commentry;15
BV2012;03084;Cosne-d'Allier;16
BV2012;03102;Dompierre-sur-Besbre;17
BV2012;03118;Gannat;41
BV2012;03138;Lapalisse;24
BV2012;03165;Le Mayet-de-Montagne;15
BV2012;03185;Montluçon;32
BV2012;03186;Montmarault;16
BV2012;03190;Moulins;35
BV2012;03236;Saint-Germain-des-Fossés;6
BV2012;03254;Saint-Pourçain-sur-Sioule;27
BV2012;03298;Varennes-sur-Allier;13
BV2012;03310;Vichy;30
BV2012;04019;Barcelonnette;12
BV2012;04039;Castellane;11
BV2012;04049;Château-Arnoux-Saint-Auban;9
BV2012;04070;Digne-les-Bains;27
BV2012;04088;Forcalquier;25
BV2012;04094;Gréoux-les-Bains;4
BV2012;04112;Manosque;11
BV2012;04143;Oraison;9
BV2012;04166;Riez;17
BV2012;04173;Saint-André-les-Alpes;20
BV2012;04209;Sisteron;27
BV2012;05006;L'Argentière-la-Bessée;8
BV2012;05023;Briançon;11
BV2012;05046;Embrun;15
BV2012;05061;Gap;41
BV2012;05065;Guillestre;16
BV2012;05070;Laragne-Montéglin;35
BV2012;05132;Saint-Bonnet-en-Champsaur;33
BV2012;05179;Veynes;39
BV2012;06083;Menton;13
BV2012;06088;Nice;109
BV2012;06099;Puget-Théniers;48
BV2012;06163;Tende;4
BV2012;07010;Annonay;30
BV2012;07019;Aubenas;91
BV2012;07042;Bourg-Saint-Andéol;5
BV2012;07064;Le Cheylard;31
BV2012;07129;Lamastre;17
BV2012;07186;Privas;25
BV2012;07201;Ruoms;7
BV2012;07204;Saint-Agrève;7
BV2012;07324;Tournon-sur-Rhône;23
BV2012;07330;Vallon-Pont-d'Arc;9
BV2012;07334;Les Vans;21
BV2012;07338;Vernoux-en-Vivarais;11
BV2012;07349;La Voulte-sur-Rhône;11
BV2012;08090;Carignan;35
BV2012;08105;Charleville-Mézières;91
BV2012;08185;Fumay;5
BV2012;08190;Givet;12
BV2012;08302;Monthermé;6
BV2012;08328;Nouzonville;6
BV2012;08362;Rethel;101
BV2012;08363;Revin;3
BV2012;08367;Rocroi;6
BV2012;08409;Sedan;40
BV2012;08490;Vouziers;102
BV2012;08491;Vrigne-aux-Bois;4
BV2012;09032;Ax-les-Thermes;25
BV2012;09122;Foix;32
BV2012;09160;Lavelanet;43
BV2012;09167;Lézat-sur-Lèze;16
BV2012;09185;Mazères;16
BV2012;09194;Mirepoix;44
BV2012;09225;Pamiers;49
BV2012;09261;Saint-Girons;76
BV2012;09282;Saverdun;15
BV2012;09306;Tarascon-sur-Ariège;44
BV2012;10003;Aix-en-Othe;32
BV2012;10006;Arcis-sur-Aube;43
BV2012;10033;Bar-sur-Aube;56
BV2012;10034;Bar-sur-Seine;75
BV2012;10064;Brienne-le-Château;54
BV2012;10268;Nogent-sur-Seine;32
BV2012;10323;Romilly-sur-Seine;56
BV2012;10387;Troyes;105
BV2012;11049;Bram;28
BV2012;11069;Carcassonne;44
BV2012;11076;Castelnaudary;32
BV2012;11106;Coursan;5
BV2012;11129;Espéraza;36
BV2012;11202;Leucate;5
BV2012;11203;Lézignan-Corbières;59
BV2012;11206;Limoux;50
BV2012;11262;Narbonne;12
BV2012;11266;Port-la-Nouvelle;1
BV2012;11304;Quillan;54
BV2012;11315;Rieux-Minervois;19
BV2012;11379;Sigean;15
BV2012;11397;Trèbes;26
BV2012;12033;Bozouls;2
BV2012;12056;Baraqueville;8
BV2012;12089;Decazeville;15
BV2012;12094;Entraygues-sur-Truyère;4
BV2012;12096;Espalion;17
BV2012;12119;Laguiole;11
BV2012;12120;Laissac;6
BV2012;12138;Marcillac-Vallon;14
BV2012;12145;Millau;29
BV2012;12148;Montbazens;10
BV2012;12164;Mur-de-Barrez;9
BV2012;12169;Naucelle;12
BV2012;12185;Pont-de-Salars;8
BV2012;12197;Réquista;27
BV2012;12198;Rieupeyroux;9
BV2012;12199;Rignac;8
BV2012;12202;Rodez;13
BV2012;12208;Saint-Affrique;42
BV2012;12224;Saint-Geniez-d'Olt;9
BV2012;12270;Sévérac-le-Château;3
BV2012;12300;Villefranche-de-Rouergue;44
BV2012;13004;Arles;3
BV2012;13022;Cassis;1
BV2012;13035;Eyguières;2
BV2012;13037;La Fare-les-Oliviers;1
BV2012;13050;Lambesc;1
BV2012;13051;Lançon-Provence;1
BV2012;13053;Mallemort;4
BV2012;13055;Marseille - Aix-en-Provence;63
BV2012;13074;Peyrolles-en-Provence;3
BV2012;13078;Port-Saint-Louis-du-Rhône;1
BV2012;13084;La Roque-d'Anthéron;2
BV2012;13091;Saint-Cannat;2
BV2012;13097;Saint-Martin-de-Crau;2
BV2012;13100;Saint-Rémy-de-Provence;6
BV2012;13103;Salon-de-Provence;5
BV2012;13104;Sausset-les-Pins - Carry-le-Rouet;2
BV2012;13105;Sénas;2
BV2012;13119;Carnoux-en-Provence;2
BV2012;14020;Argences;10
BV2012;14027;Aunay-sur-Odon;10
BV2012;14047;Bayeux;59
BV2012;14118;Caen;88
BV2012;14174;Condé-en-Normandie;22
BV2012;14191;Courseulles-sur-Mer;14
BV2012;14225;Dives-sur-Mer;60
BV2012;14228;Douvres-la-Délivrande - Luc-sur-Mer;11
BV2012;14258;Falaise;64
BV2012;14333;Honfleur;13
BV2012;14342;Isigny-sur-Mer;17
BV2012;14366;Lisieux;37
BV2012;14370;Le Molay-Littry;17
BV2012;14371;Livarot-Pays-d'Auge;3
BV2012;14431;Mézidon-Canon;8
BV2012;14478;Orbec;25
BV2012;14488;Ouistreham;6
BV2012;14514;Pont-l'Évêque;19
BV2012;14654;Saint-Pierre-sur-Dives;11
BV2012;14689;Thury-Harcourt;25
BV2012;14712;Troarn;9
BV2012;14752;Villers-Bocage;28
BV2012;14762;Vire Normandie;11
BV2012;15014;Aurillac;76
BV2012;15119;Massiac;20
BV2012;15120;Mauriac;39
BV2012;15122;Maurs;27
BV2012;15138;Murat;23
BV2012;15162;Riom-ès-Montagnes;25
BV2012;15187;Saint-Flour;42
BV2012;16015;Angoulême;58
BV2012;16028;Barbezieux-Saint-Hilaire;35
BV2012;16070;Chabanais;13
BV2012;16073;Chalais;32
BV2012;16078;Champniers;13
BV2012;16085;Chasseneuil-sur-Bonnieure;17
BV2012;16090;Châteauneuf-sur-Charente;15
BV2012;16102;Cognac;28
BV2012;16106;Confolens;16
BV2012;16167;Jarnac;24
BV2012;16192;Roumazières-Loubert;6
BV2012;16206;Mansle;30
BV2012;16223;Montbron;20
BV2012;16281;La Rochefoucauld;14
BV2012;16286;Rouillac;15
BV2012;16292;Ruffec;45
BV2012;17003;Aigrefeuille-d'Aunis;12
BV2012;17019;Ars-en-Ré;5
BV2012;17024;Aulnay;22
BV2012;17093;Le Château-d'Oléron;3
BV2012;17131;Cozes;14
BV2012;17140;Dolus-d'Oléron;1
BV2012;17161;La Flotte;5
BV2012;17168;Fouras;3
BV2012;17172;Gémozac;14
BV2012;17197;Jonzac;33
BV2012;17218;Marans;17
BV2012;17219;Marennes;4
BV2012;17224;Matha;34
BV2012;17240;Montendre;25
BV2012;17241;Montguyon;19
BV2012;17283;Pons;32
BV2012;17299;Rochefort;25
BV2012;17300;La Rochelle;31
BV2012;17306;Royan;9
BV2012;17347;Saint-Jean-d'Angély;38
BV2012;17385;Saint-Pierre-d'Oléron;4
BV2012;17397;Saint-Savinien;23
BV2012;17415;Saintes;30
BV2012;17421;Saujon;13
BV2012;17434;Surgères;31
BV2012;17452;La Tremblade;5
BV2012;18003;Les Aix-d'Angillon;10
BV2012;18015;Aubigny-sur-Nère;16
BV2012;18033;Bourges;43
BV2012;18057;Châteaumeillant;27
BV2012;18087;Dun-sur-Auron;23
BV2012;18108;La Guerche-sur-l'Aubois;12
BV2012;18109;Henrichemont;6
BV2012;18141;Mehun-sur-Yèvre;15
BV2012;18197;Saint-Amand-Montrond;53
BV2012;18207;Saint-Florent-sur-Cher;13
BV2012;18241;Sancerre;25
BV2012;18242;Sancoins;17
BV2012;18279;Vierzon;30
BV2012;19005;Allassac;3
BV2012;19010;Argentat;27
BV2012;19019;Beaulieu-sur-Dordogne;11
BV2012;19028;Bort-les-Orgues;24
BV2012;19031;Brive-la-Gaillarde;31
BV2012;19073;Égletons;34
BV2012;19121;Lubersac;14
BV2012;19136;Meymac;9
BV2012;19138;Meyssac;15
BV2012;19148;Neuvic;3
BV2012;19153;Objat;24
BV2012;19269;Treignac;15
BV2012;19272;Tulle;27
BV2012;19275;Ussel;44
BV2012;19276;Uzerche;21
BV2012;21023;Arnay-le-Duc;41
BV2012;21038;Auxonne;57
BV2012;21054;Beaune;40
BV2012;21154;Châtillon-sur-Seine;94
BV2012;21231;Dijon;126
BV2012;21292;Genlis;27
BV2012;21317;Is-sur-Tille;62
BV2012;21425;Montbard;39
BV2012;21464;Nuits-Saint-Georges;35
BV2012;21501;Pouilly-en-Auxois;55
BV2012;21554;Saint-Jean-de-Losne;17
BV2012;21584;Saulieu;34
BV2012;21603;Semur-en-Auxois;46
BV2012;21607;Seurre;36
BV2012;21663;Venarey-les-Laumes;45
BV2012;22004;Bégard;17
BV2012;22007;Binic;5
BV2012;22020;Broons;11
BV2012;22025;Callac;15
BV2012;22046;Le Mené;2
BV2012;22050;Dinan;37
BV2012;22054;Erquy;1
BV2012;22070;Guingamp;26
BV2012;22093;Lamballe;19
BV2012;22113;Lannion;22
BV2012;22121;Lanvollon;11
BV2012;22136;Loudéac;31
BV2012;22143;Matignon;10
BV2012;22147;Merdrignac;7
BV2012;22162;Paimpol;14
BV2012;22172;Plancoët;13
BV2012;22186;Pléneuf-Val-André;3
BV2012;22194;Plestin-les-Grèves;11
BV2012;22203;Ploeuc-sur-Lié;4
BV2012;22206;Plouagat;7
BV2012;22207;Plouaret;7
BV2012;22222;Plouha;4
BV2012;22251;Pordic;2
BV2012;22262;Quintin;16
BV2012;22266;Rostrenen;23
BV2012;22278;Saint-Brieuc;20
BV2012;22362;Tréguier;18
BV2012;23008;Aubusson;66
BV2012;23013;Auzances;36
BV2012;23030;Bourganeuf;30
BV2012;23031;Boussac;27
BV2012;23075;Dun-le-Palestel;14
BV2012;23076;Évaux-les-Bains;20
BV2012;23096;Guéret;51
BV2012;23176;La Souterraine;34
BV2012;24035;Belvès;22
BV2012;24037;Bergerac;69
BV2012;24064;Brantôme;20
BV2012;24067;Le Bugue;21
BV2012;24164;Excideuil;30
BV2012;24167;Eymet;21
BV2012;24223;Lalinde;36
BV2012;24291;Montignac;17
BV2012;24294;Montpon-Ménestérol;17
BV2012;24299;Mussidan;18
BV2012;24309;Neuvic;15
BV2012;24311;Nontron;30
BV2012;24322;Périgueux;27
BV2012;24352;Ribérac;56
BV2012;24354;La Roche-Chalais - Saint-Aigulin;9
BV2012;24372;Saint-Astier;8
BV2012;24396;Saint-Cyprien;6
BV2012;24520;Sarlat-la-Canéda;30
BV2012;24547;Terrasson-Lavilledieu;21
BV2012;24551;Thiviers;17
BV2012;24571;Vergt;13
BV2012;25047;Baume-les-Dames;71
BV2012;25056;Besançon;82
BV2012;25315;L'Isle-sur-le-Doubs;39
BV2012;25334;Levier;11
BV2012;25356;Maîche;53
BV2012;25388;Montbéliard;45
BV2012;25411;Morteau;24
BV2012;25434;Ornans;36
BV2012;25462;Pontarlier;65
BV2012;25463;Pont-de-Roide-Vermondans;29
BV2012;25527;Saint-Vit;40
BV2012;25532;Saône;19
BV2012;25578;Valdahon;43
BV2012;26037;Beaumont-lès-Valence;5
BV2012;26063;Buis-les-Baronnies;25
BV2012;26064;Chabeuil;10
BV2012;26108;Crest;30
BV2012;26113;Die;48
BV2012;26114;Dieulefit;20
BV2012;26116;Donzère;2
BV2012;26165;Livron-sur-Drôme;7
BV2012;26198;Montélimar;46
BV2012;26220;Nyons;30
BV2012;26235;Pierrelatte;1
BV2012;26281;Romans-sur-Isère;26
BV2012;26301;Saint-Donat-sur-l'Herbasse;16
BV2012;26307;Saint-Jean-en-Royans;20
BV2012;26324;Saint-Paul-Trois-Châteaux;7
BV2012;26325;Saint-Rambert-d'Albon;21
BV2012;26333;Saint-Vallier;17
BV2012;26362;Valence;18
BV2012;27016;Les Andelys;16
BV2012;27051;Beaumont-le-Roger;18
BV2012;27056;Bernay;40
BV2012;27103;Bourg-Achard;25
BV2012;27112;Breteuil;6
BV2012;27116;Brionne;33
BV2012;27165;Conches-en-Ouche;27
BV2012;27198;Mesnils-sur-Iton;7
BV2012;27226;Étrépagny;21
BV2012;27229;Évreux;41
BV2012;27230;Ézy-sur-Eure;33
BV2012;27246;Fleury-sur-Andelle;19
BV2012;27275;Gaillon;17
BV2012;27284;Gisors;30
BV2012;27375;Louviers;33
BV2012;27428;Le Neubourg;37
BV2012;27448;Pacy-sur-Eure;26
BV2012;27467;Pont-Audemer;75
BV2012;27469;Pont-de-l'Arche;3
BV2012;27493;Romilly-sur-Andelle;9
BV2012;27507;Saint-André-de-l'Eure;16
BV2012;27679;Verneuil-sur-Avre;38
BV2012;27681;Vernon;20
BV2012;28015;Auneau;29
BV2012;28051;Bonneval;20
BV2012;28061;Brou;18
BV2012;28085;Chartres;46
BV2012;28088;Châteaudun;13
BV2012;28089;Châteauneuf-en-Thymerais;15
BV2012;28103;Cloyes-sur-le-Loir;12
BV2012;28116;Courville-sur-Eure;18
BV2012;28134;Dreux;26
BV2012;28140;Épernon;14
BV2012;28196;Illiers-Combray;20
BV2012;28199;Janville;22
BV2012;28214;La Loupe;17
BV2012;28227;Maintenon;13
BV2012;28279;Nogent-le-Roi;18
BV2012;28280;Nogent-le-Rotrou;32
BV2012;28348;Saint-Lubin-des-Joncherets - Nonancourt;18
BV2012;28373;Senonches;5
BV2012;28422;Voves;18
BV2012;29004;Bannalec;2
BV2012;29019;Brest;18
BV2012;29020;Briec;6
BV2012;29024;Carhaix-Plouguer;10
BV2012;29026;Châteaulin;9
BV2012;29027;Châteauneuf-du-Faou;8
BV2012;29039;Concarneau;2
BV2012;29042;Crozon;7
BV2012;29046;Douarnenez;12
BV2012;29053;Le Faou;6
BV2012;29058;Fouesnant;7
BV2012;29069;Guilers;2
BV2012;29081;Huelgoat;11
BV2012;29103;Landerneau;17
BV2012;29105;Landivisiau;15
BV2012;29124;Lesneven;17
BV2012;29147;Mellac;3
BV2012;29150;Moëlan-sur-Mer;2
BV2012;29151;Morlaix;16
BV2012;29158;Penmarch;7
BV2012;29160;Plabennec;3
BV2012;29162;Pleyben;6
BV2012;29174;Plonéour-Lanvern;5
BV2012;29178;Ploudalmézeau;10
BV2012;29185;Plouescat;7
BV2012;29195;Plouguerneau - Lannilis;4
BV2012;29197;Plouhinec - Audierne;14
BV2012;29199;Plouigneau;3
BV2012;29217;Pont-Aven;3
BV2012;29220;Pont-l'Abbé;4
BV2012;29232;Quimper;7
BV2012;29233;Quimperlé;5
BV2012;29241;Rosporden;5
BV2012;29259;Saint-Pol-de-Léon;8
BV2012;29260;Saint-Renan;5
BV2012;29274;Scaër;4
BV2012;29302;Pont-de-Buis-lès-Quimerch;3
BV2012;2A004;Ajaccio;52
BV2012;2A130;Grosseto-Prugna;27
BV2012;2A247;Porto-Vecchio;10
BV2012;2A249;Propriano;34
BV2012;2B033;Bastia;39
BV2012;2B050;Calvi;34
BV2012;2B096;Corte;90
BV2012;2B123;Ghisonaccia;25
BV2012;2B207;Penta-di-Casinca;49
BV2012;30003;Aigues-Mortes;2
BV2012;30007;Alès;103
BV2012;30028;Bagnols-sur-Cèze;21
BV2012;30032;Beaucaire;6
BV2012;30034;Bellegarde;1
BV2012;30037;Bessèges;9
BV2012;30062;Calvisson;7
BV2012;30132;La Grand-Combe;24
BV2012;30141;Laudun-l'Ardoise;8
BV2012;30155;Manduel;2
BV2012;30189;Nîmes;19
BV2012;30202;Pont-Saint-Esprit;17
BV2012;30210;Quissac;18
BV2012;30212;Remoulins;14
BV2012;30221;Roquemaure;3
BV2012;30258;Saint-Gilles;1
BV2012;30263;Saint-Hippolyte-du-Fort;14
BV2012;30269;Saint-Jean-du-Gard;11
BV2012;30321;Sommières;21
BV2012;30334;Uzès;29
BV2012;30341;Vauvert;3
BV2012;30344;Vergèze;3
BV2012;30350;Le Vigan;28
BV2012;31020;Aspet;22
BV2012;31033;Auterive;12
BV2012;31042;Bagnères-de-Luchon;50
BV2012;31066;Bessières;6
BV2012;31080;Boulogne-sur-Gesse;51
BV2012;31098;Cadours;19
BV2012;31106;Caraman;29
BV2012;31107;Carbonne;14
BV2012;31118;Castelnau-d'Estrétefonds;6
BV2012;31135;Cazères;34
BV2012;31187;Fonsorbes;2
BV2012;31202;Fronton;3
BV2012;31232;Grenade;5
BV2012;31239;L'Isle-en-Dodon;35
BV2012;31324;Martres-Tolosane;22
BV2012;31358;Montastruc-la-Conseillère;7
BV2012;31375;Montesquieu-Volvestre;14
BV2012;31390;Montréjeau;74
BV2012;31396;Nailloux;6
BV2012;31451;Revel;23
BV2012;31454;Rieumes;16
BV2012;31483;Saint-Gaudens;40
BV2012;31499;Saint-Lys;11
BV2012;31523;Salies-du-Salat;27
BV2012;31555;Toulouse;126
BV2012;31572;Venerque;8
BV2012;31573;Verfeil;8
BV2012;31582;Villefranche-de-Lauragais;28
BV2012;31584;Villemur-sur-Tarn;14
BV2012;32013;Auch;30
BV2012;32096;Cazaubon;23
BV2012;32107;Condom;25
BV2012;32119;Eauze;13
BV2012;32132;Fleurance;35
BV2012;32147;Gimont;25
BV2012;32160;L'Isle-Jourdain;18
