CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI;POP2010;POP1999;CAT_ZDIFF;MODE_COLLECTE;GR_ROTATION
76180;Cleuville;23;76;762;7640;2306;76000;998;0;03;00;300;247600562;CC;170;118;1;1;5
76181;Cléville;23;76;762;7620;2306;76000;997;0;03;00;120;247600562;CC;162;169;1;1;3
76182;Cliponville;23;76;762;7620;2306;76000;998;0;04;00;300;247600562;CC;259;246;1;1;2
76183;Colleville;23;76;762;7653;2306;76000;207;0;05;04;212;247600570;CC;749;703;1;1;1
76184;Colmesnil-Manneville;23;76;761;7639;2305;76000;106;0;03;06;112;247600786;CA;110;141;1;1;2
76185;Compainville;23;76;761;7623;2307;76000;998;0;03;00;300;247600661;CC;149;108;1;1;1
76186;Conteville;23;76;761;7602;2307;76000;998;0;04;00;300;247600687;CC;526;454;1;1;2
76187;Contremoulins;23;76;762;7653;2306;76000;207;0;03;04;212;247600570;CC;196;208;1;1;2
76188;Cottévrard;23;76;761;7604;2307;76000;012;0;04;09;112;247600711;CC;393;339;1;1;1
76189;Crasville-la-Mallet;23;76;761;7609;2305;76000;998;0;03;00;300;247600380;CC;164;133;1;1;3
76190;Crasville-la-Rocquefort;23;76;761;7622;2305;76000;998;0;04;00;300;247600737;CC;220;269;1;1;5
76191;Cressy;23;76;761;7604;2307;76000;012;0;04;09;112;247600711;CC;281;221;1;1;1
76192;Criel-sur-Mer;23;76;761;7619;0055;76110;189;1;12;04;112;247600802;CC;2789;2671;2;1;1
76193;La Crique;23;76;761;7604;2307;76000;012;0;04;09;112;247600711;CC;367;288;1;1;4
76194;Criquebeuf-en-Caux;23;76;762;7621;2306;76000;207;0;04;04;212;247600331;CC;373;403;1;1;4
76195;Criquetot-le-Mauconduit;23;76;762;7653;2306;76000;998;0;03;00;300;247600570;CC;171;130;1;1;3
76196;Criquetot-l'Esneval;23;76;762;7612;2306;76103;032;1;11;08;112;247600497;CC;2337;2149;2;1;2
76197;Criquetot-sur-Longueville;23;76;761;7635;2305;76000;997;0;03;00;120;247600703;CC;194;153;1;1;2
76198;Criquetot-sur-Ouville;23;76;763;7654;2307;76000;997;0;05;00;120;247600778;CC;739;610;1;1;5
76199;Criquiers;23;76;761;7602;2307;76000;998;0;05;00;300;247600687;CC;676;596;1;1;2
76200;Critot;23;76;761;7649;2307;76000;012;0;05;09;112;247600448;CC;509;451;1;1;3
76201;Croisy-sur-Andelle;23;76;761;7601;2307;76000;012;0;05;09;112;247600794;CC;522;523;1;1;1
76202;Croixdalle;23;76;761;7634;2305;76120;106;1;14;06;112;247600604;CC;218;230;1;1;3
76203;Croix-Mare;23;76;763;7641;2307;76000;012;0;05;09;112;247600653;CC;700;591;1;1;2
76204;Cropus;23;76;761;7604;2307;76000;012;0;04;09;112;247600711;CC;236;213;1;1;4
76205;Crosville-sur-Scie;23;76;761;7635;2305;76108;106;1;12;06;112;247600703;CC;242;236;1;1;4
76206;Cuverville;23;76;762;7612;2306;76000;032;0;04;08;112;247600497;CC;348;292;1;1;3
76207;Cuverville-sur-Yères;23;76;761;7619;0055;76000;189;0;04;04;112;247600802;CC;216;175;1;1;2
76208;Cuy-Saint-Fiacre;23;76;761;7625;2307;76000;363;0;05;01;212;247600695;CC;644;536;1;1;3
76209;Dampierre-en-Bray;23;76;761;7625;2307;76000;363;0;04;01;212;247600695;CC;449;367;1;1;5
76210;Dampierre-Saint-Nicolas;23;76;761;7618;2305;76000;106;0;05;06;112;247600729;CC;518;487;1;1;4
76211;Dancourt;23;76;761;7605;0055;76000;998;0;04;00;300;247600216;CC;233;264;1;1;3
76212;Darnétal;23;76;763;7613;2307;00755;012;7;72;09;111;200023414;CA;9567;9223;2;1;4
76213;Daubeuf-Serville;23;76;762;7624;2306;76000;998;0;04;00;300;247600505;CC;381;322;1;1;5
76214;Dénestanville;23;76;761;7635;2305;76108;106;1;12;06;112;247600703;CC;221;238;1;1;3
76215;Derchigny;23;76;761;7614;2305;76000;106;0;05;06;112;247600398;CC;562;416;1;1;1
76216;Déville-lès-Rouen;23;76;763;7665;2307;00755;012;7;72;09;111;200023414;CA;10188;10441;3;2;
76217;Dieppe;23;76;761;7695;2305;76404;106;4;44;06;111;247600786;CA;31963;34644;3;2;
76218;Doudeauville;23;76;761;7625;2307;76000;997;0;02;00;120;247600695;CC;93;82;1;1;2
76219;Doudeville;23;76;763;7615;2307;76113;998;1;13;00;300;247600638;CC;2568;2524;2;1;4
76220;Douvrend;23;76;761;7618;2305;76000;106;0;04;06;112;247600729;CC;489;463;1;1;5
76221;Drosay;23;76;761;7650;2305;76000;998;0;04;00;300;247600380;CC;189;185;1;1;2
76222;Duclair;23;76;763;7616;2307;76118;012;1;14;09;112;200023414;CA;4134;4163;2;1;2
76223;Écalles-Alix;23;76;763;7641;2307;76000;997;0;04;00;120;247600653;CC;488;501;1;1;4
76224;Écrainville;23;76;762;7624;2306;76000;032;0;06;08;112;247600505;CC;1026;928;1;1;1
76225;Écretteville-lès-Baons;23;76;763;7655;2306;76000;998;0;04;00;300;247600620;CC;407;420;1;1;3
76226;Écretteville-sur-Mer;23;76;762;7653;2306;76000;207;0;03;04;212;247600570;CC;135;93;1;1;4
76227;Ectot-l'Auber;23;76;763;7654;2307;76000;012;0;05;09;112;247600778;CC;582;430;1;1;3
76228;Ectot-lès-Baons;23;76;763;7654;2307;76000;997;0;04;00;120;247600778;CC;406;383;1;1;4
76229;Elbeuf-en-Bray;23;76;761;7625;2307;76000;363;0;04;01;212;247600695;CC;398;360;1;1;5
76230;Elbeuf-sur-Andelle;23;76;763;7613;2307;76000;012;0;04;09;112;247600463;CC;411;284;1;1;4
76231;Elbeuf;23;76;763;7617;2307;00755;012;7;72;09;111;200023414;CA;17178;16678;3;2;
76232;Életot;23;76;762;7653;2306;76000;207;0;05;04;212;247600570;CC;614;537;1;1;3
76233;Ellecourt;23;76;761;7602;0055;76000;998;0;03;00;300;247600687;CC;131;150;1;1;2
76234;Émanville;23;76;763;7641;2307;76000;012;0;05;09;112;247600646;CC;577;508;1;1;1
76235;Envermeu;23;76;761;7618;2305;76000;106;0;07;06;112;247600729;CC;2082;2005;2;1;2
76236;Envronville;23;76;762;7620;2306;76000;998;0;04;00;300;247600562;CC;314;333;1;1;5
76237;Épinay-sur-Duclair;23;76;763;7616;2307;76000;012;0;04;09;112;200023414;CA;509;386;1;1;1
76238;Épouville;23;76;762;7637;2306;76701;032;7;71;08;111;247600596;CA;2788;2961;2;1;2
76239;Épretot;23;76;762;7648;2306;76000;032;0;05;08;112;247600539;CC;743;644;1;1;4
76240;Épreville;23;76;762;7621;2306;76000;997;0;05;00;120;247600331;CC;1015;762;1;1;4
76241;Ermenouville;23;76;761;7622;2305;76000;000;0;03;00;400;247600737;CC;160;154;1;1;5
76242;Ernemont-la-Villette;23;76;761;7625;2307;76000;363;0;03;01;212;247600695;CC;195;175;1;1;2
76243;Ernemont-sur-Buchy;23;76;763;7608;2307;76000;012;0;03;09;112;247600455;CC;243;187;1;1;2
76244;Esclavelles;23;76;761;7638;2307;76000;997;0;04;00;120;247600513;CC;387;308;1;1;5
76245;Eslettes;23;76;763;7611;2307;76000;012;0;06;09;112;247600760;CC;1508;1395;1;1;5
76247;Esteville;23;76;763;7611;2307;76000;012;0;05;09;112;247600760;CC;523;375;1;1;4
76248;Estouteville-Écalles;23;76;763;7608;2307;76000;012;0;04;09;112;247600455;CC;469;376;1;1;1
76249;Étaimpuis;23;76;761;7652;2307;76000;012;0;05;09;112;247600679;CC;711;523;1;1;3
76250;Étainhus;23;76;762;7648;2306;76000;032;0;06;08;112;247600539;CC;1065;1008;1;1;5
76251;Étalleville;23;76;763;7615;2307;76000;998;0;04;00;300;247600638;CC;435;365;1;1;1
76252;Étalondes;23;76;761;7619;0055;76000;189;0;06;04;112;247600588;CC;1154;1031;1;1;3
76253;Étoutteville;23;76;763;7654;2307;76000;998;0;05;00;300;247600778;CC;711;444;1;1;5
76254;Étretat;23;76;762;7612;2306;76000;997;0;06;00;120;247600497;CC;1499;1615;1;1;5
76255;Eu;23;76;761;7619;0055;00453;189;4;41;04;111;247600588;CC;7436;8087;2;1;5
76257;Fallencourt;23;76;761;7605;0055;76000;998;0;03;00;300;247600216;CC;192;148;1;1;5
76258;Fauville-en-Caux;23;76;762;7620;2306;76102;998;1;11;00;300;247600562;CC;2159;1938;2;1;1
76259;Fécamp;23;76;762;7621;2306;76403;207;4;41;04;211;247600331;CC;19207;21028;3;2;
76260;Ferrières-en-Bray;23;76;761;7625;2307;76205;363;2;22;01;211;247600695;CC;1628;1645;1;1;1
76261;La Ferté-Saint-Samson;23;76;761;7623;2307;76000;998;0;04;00;300;247600661;CC;455;341;1;1;5
76262;Fesques;23;76;761;7638;2307;76000;998;0;03;00;300;247600513;CC;130;128;1;1;2
76263;La Feuillie;23;76;761;7601;2307;76000;998;0;06;00;300;247600794;CC;1262;1095;1;1;4
76264;Flamanville;23;76;763;7654;2307;76000;997;0;04;00;120;247600778;CC;431;342;1;1;3
76265;Flamets-Frétils;23;76;761;7638;2307;76000;000;0;03;00;400;247600513;CC;168;154;1;1;3
76266;Flocques;23;76;761;7619;0055;00453;189;4;41;04;111;247600588;CC;701;614;1;1;4
76267;La Folletière;23;76;763;7641;2307;76000;997;0;02;00;120;247600653;CC;66;56;1;1;1
76268;Fongueusemare;23;76;762;7612;2306;76000;032;0;03;08;112;247600497;CC;182;170;1;1;1
76269;Fontaine-en-Bray;23;76;761;7649;2307;76000;998;0;03;00;300;247600448;CC;159;170;1;1;1
76270;Fontaine-la-Mallet;23;76;762;7637;2306;76701;032;7;71;08;111;247600596;CA;2692;2542;2;1;2
76271;Fontaine-le-Bourg;23;76;763;7611;2307;76000;012;0;06;09;112;247600760;CC;1426;1483;1;1;1
76272;Fontaine-le-Dun;23;76;761;7622;2305;76000;998;0;05;00;300;247600737;CC;882;978;1;1;3
76273;Fontaine-sous-Préaux;23;76;763;7613;2307;00755;012;7;72;09;111;200023414;CA;510;464;1;1;2
76274;La Fontelaye;23;76;761;7652;2307;76000;997;0;01;00;120;247600679;CC;34;40;1;1;1
76275;Fontenay;23;76;762;7637;2306;76701;032;7;71;08;111;247600596;CA;1032;1144;1;1;1
76276;Forges-les-Eaux;23;76;761;7623;2307;76201;601;2;21;01;221;247600661;CC;3504;3464;2;1;3
76277;Le Fossé;23;76;761;7623;2307;76201;601;2;21;01;221;247600661;CC;478;382;1;1;3
76278;Foucarmont;23;76;761;7605;0055;76000;000;0;06;00;400;247600216;CC;984;1048;1;1;4
76279;Foucart;23;76;762;7620;2306;76000;997;0;04;00;120;247600562;CC;358;318;1;1;4
76280;Fréauville;23;76;761;7634;2305;76000;998;0;03;00;300;247600604;CC;133;141;1;1;3
76281;La Frénaye;23;76;762;7633;2306;76402;224;4;41;04;111;200010700;CC;1974;1566;1;1;1
76282;Freneuse;23;76;763;7661;2307;00755;012;7;72;09;111;200023414;CA;931;951;1;1;5
76283;Fresles;23;76;761;7638;2307;76000;997;0;04;00;120;247600513;CC;236;147;1;1;5
76284;Fresnay-le-Long;23;76;761;7652;2307;76000;012;0;04;09;112;247600679;CC;304;201;1;1;1
76285;Fresne-le-Plan;23;76;763;7607;2307;76000;012;0;05;09;112;247600463;CC;613;456;1;1;1
76286;Fresnoy-Folny;23;76;761;7634;2305;76000;997;0;05;00;120;247600604;CC;708;627;1;1;1
76287;Fresquiennes;23;76;763;7641;2307;76000;012;0;06;09;112;247600760;CC;1066;979;1;1;3
76288;Freulleville;23;76;761;7618;2305;76000;106;0;04;06;112;247600729;CC;355;335;1;1;4
76289;Fréville;23;76;763;7641;2307;76000;012;0;05;09;112;247600653;CC;864;797;1;1;5
76290;Frichemesnil;23;76;763;7611;2307;76000;012;0;04;09;112;247600760;CC;424;402;1;1;1
76291;Froberville;23;76;762;7621;2306;76000;998;0;06;00;300;247600331;CC;1008;808;1;1;2
76292;Fry;23;76;761;7601;2307;76000;998;0;03;00;300;247600794;CC;152;136;1;1;4
76293;Fultot;23;76;763;7615;2307;76000;998;0;03;00;300;247600638;CC;205;179;1;1;5
76294;La Gaillarde;23;76;761;7622;2305;76116;716;1;13;01;221;247600737;CC;417;415;1;1;4
76295;Gaillefontaine;23;76;761;7623;2307;76000;998;0;06;00;300;247600661;CC;1311;1460;1;1;3
76296;Gainneville;23;76;762;7663;2306;76701;032;7;71;08;111;247600596;CA;2688;2363;2;1;4
76297;Gancourt-Saint-Étienne;23;76;761;7625;2307;76000;363;0;04;01;212;247600695;CC;234;212;1;1;1
76298;Ganzeville;23;76;762;7621;2306;76000;207;0;04;04;212;247600331;CC;455;443;1;1;4
76299;Gerponville;23;76;762;7653;2306;76000;998;0;04;00;300;247600570;CC;382;300;1;1;1
76300;Gerville;23;76;762;7621;2306;76000;997;0;04;00;120;247600331;CC;401;381;1;1;4
76301;Glicourt;23;76;761;7618;2305;76000;106;0;03;06;112;247600398;CC;213;191;1;1;2
76302;Goderville;23;76;762;7624;2306;76112;032;1;12;08;112;247600505;CC;2891;2281;2;1;5
76303;Gommerville;23;76;762;7648;2306;76202;032;2;21;08;112;247600539;CC;719;648;1;1;2
76304;Gonfreville-Caillot;23;76;762;7624;2306;76000;032;0;04;08;112;247600505;CC;324;263;1;1;4
76305;Gonfreville-l'Orcher;23;76;762;7663;2306;76701;032;7;71;08;111;247600596;CA;9084;9939;2;1;4
76306;Gonnetot;23;76;761;7603;2305;76000;997;0;03;00;120;247600745;CC;155;143;1;1;1
76307;Gonneville-la-Mallet;23;76;762;7612;2306;76000;032;0;06;08;112;247600497;CC;1318;1139;1;1;4
76308;Gonneville-sur-Scie;23;76;761;7652;2305;76000;012;0;04;09;112;247600679;CC;436;348;1;1;2
76309;Gonzeville;23;76;763;7615;2305;76000;000;0;03;00;400;247600638;CC;106;111;1;1;5
76310;Gouchaupre;23;76;761;7618;2305;76000;106;0;03;06;112;247600398;CC;173;152;1;1;1
76311;Goupillières;23;76;763;7641;2307;76000;012;0;04;09;112;247600646;CC;425;371;1;1;4
76312;Gournay-en-Bray;23;76;761;7625;2307;76205;363;2;22;01;211;247600695;CC;6396;6278;2;1;4
76313;Gouy;23;76;763;7607;2307;76000;012;0;05;09;112;200023414;CA;810;796;1;1;2
76314;Graimbouville;23;76;762;7648;2306;76000;032;0;05;08;112;247600539;CC;590;495;1;1;4
76315;Grainville-la-Teinturière;23;76;761;7609;2305;76000;998;0;06;00;300;247600380;CC;1045;990;1;1;5
76316;Grainville-sur-Ry;23;76;763;7613;2307;76000;012;0;04;09;112;247600463;CC;450;480;1;1;3
76317;Grainville-Ymauville;23;76;762;7624;2306;76000;032;0;04;08;112;247600505;CC;406;392;1;1;1
76318;Grand-Camp;23;76;762;7633;2306;76000;224;0;05;04;112;200010700;CC;668;652;1;1;1
76319;Grand-Couronne;23;76;763;7626;2307;00755;012;7;72;09;111;200023414;CA;9713;9436;2;1;3
76320;Grandcourt;23;76;761;7634;0055;76000;000;0;04;00;400;247600604;CC;358;328;1;1;3
76321;Les Grandes-Ventes;23;76;761;7604;2305;76000;997;0;06;00;120;247600711;CC;1766;1813;1;1;2
76322;Le Grand-Quevilly;23;76;763;7694;2307;00755;012;7;72;09;111;200023414;CA;24930;26688;3;2;
76323;Graval;23;76;761;7638;2307;76000;998;0;03;00;300;247600513;CC;138;100;1;1;3
76324;Grèges;23;76;761;7614;2305;76000;106;0;05;06;112;247600786;CA;801;742;1;1;2
76325;Grémonville;23;76;763;7654;2307;76000;997;0;04;00;120;247600778;CC;392;393;1;1;4
76326;Greny;23;76;761;7618;2305;76000;106;0;03;06;112;247600398;CC;144;105;1;1;1
76327;Greuville;23;76;761;7603;2305;76000;998;0;04;00;300;247600745;CC;370;315;1;1;1
76328;Grigneuseville;23;76;761;7604;2307;76000;012;0;04;09;112;247600711;CC;317;328;1;1;5
76329;Gruchet-le-Valasse;23;76;762;7606;2306;76302;997;3;32;00;120;200010700;CC;2811;2684;2;1;3
76330;Gruchet-Saint-Siméon;23;76;761;7603;2305;76116;716;1;13;01;221;247600745;CC;700;661;1;1;2
76331;Grugny;23;76;763;7611;2307;76000;012;0;05;09;112;247600760;CC;920;972;1;1;2
76332;Grumesnil;23;76;761;7623;2307;76000;998;0;04;00;300;247600661;CC;479;403;1;1;3
76333;Guerville;23;76;761;7605;0055;76000;998;0;04;00;300;247600216;CC;457;408;1;1;1
76334;Gueures;23;76;761;7603;2305;76000;106;0;05;06;112;247600745;CC;519;530;1;1;5
76335;Gueutteville;23;76;763;7641;2307;76000;012;0;02;09;112;247600679;CC;79;66;1;1;4
76336;Gueutteville-les-Grès;23;76;761;7650;2305;76000;998;0;04;00;300;247600380;CC;356;302;1;1;3
76337;Guilmécourt;23;76;761;7618;2305;76000;106;0;04;06;112;247600398;CC;301;241;1;1;2
76338;La Hallotière;23;76;761;7601;2307;76000;998;0;03;00;300;247600794;CC;174;148;1;1;3
76339;Le Hanouard;23;76;762;7640;2307;76000;998;0;04;00;300;247600380;CC;241;273;1;1;2
76340;Harcanville;23;76;763;7615;2307;76113;998;1;13;00;300;247600638;CC;459;405;1;1;4
76341;Harfleur;23;76;762;7663;2306;76701;032;7;71;08;111;247600596;CA;8158;8524;2;1;3
76342;Hattenville;23;76;762;7620;2306;76000;997;0;05;00;120;247600562;CC;670;554;1;1;4
76343;Haucourt;23;76;761;7623;2307;76000;998;0;04;00;300;247600661;CC;256;204;1;1;4
76344;Haudricourt;23;76;761;7602;0055;76000;998;0;04;00;300;247600687;CC;465;443;1;1;3
76345;Haussez;23;76;761;7623;2307;76000;998;0;04;00;300;247600661;CC;285;233;1;1;5
76346;Hautot-l'Auvray;23;76;762;7640;2307;76000;998;0;04;00;300;247600380;CC;328;339;1;1;5
76347;Hautot-le-Vatois;23;76;762;7620;2307;76000;998;0;04;00;300;247600620;CC;299;268;1;1;4
76348;Hautot-Saint-Sulpice;23;76;763;7615;2307;76000;998;0;05;00;300;247600620;CC;606;562;1;1;3
76349;Hautot-sur-Mer;23;76;761;7639;2305;76117;106;1;13;06;112;247600786;CA;1977;2129;1;1;4
76350;Hautot-sur-Seine;23;76;763;7626;2307;76000;012;0;04;09;112;200023414;CA;365;352;1;1;1
76351;Le Havre;23;76;762;7698;2306;76701;032;7;71;08;111;247600596;CA;175497;190924;4;2;
76352;La Haye;23;76;761;7601;2307;76000;012;0;04;09;112;247600794;CC;312;261;1;1;2
76353;Héberville;23;76;761;7622;2305;76000;000;0;03;00;400;247600737;CC;105;115;1;1;2
76354;Hénouville;23;76;763;7616;2307;76000;012;0;06;09;112;200023414;CA;1241;1212;1;1;4
76355;Héricourt-en-Caux;23;76;762;7640;2307;76000;998;0;05;00;300;247600638;CC;959;865;1;1;5
76356;Hermanville;23;76;761;7603;2305;76000;997;0;03;00;120;247600745;CC;104;111;1;1;1
76357;Hermeville;23;76;762;7612;2306;76000;032;0;04;08;112;247600497;CC;373;372;1;1;1
76358;Le Héron;23;76;763;7613;2307;76000;012;0;04;09;112;247600794;CC;242;232;1;1;1
76359;Héronchelles;23;76;763;7608;2307;76000;012;0;03;09;112;247600455;CC;121;89;1;1;1
76360;Heugleville-sur-Scie;23;76;761;7635;2307;76000;012;0;05;09;112;247600679;CC;596;544;1;1;1
76361;Heuqueville;23;76;762;7612;2306;76000;032;0;05;08;112;247600497;CC;673;584;1;1;2
76362;Heurteauville;23;76;763;7610;2307;76000;012;0;04;09;112;200010700;CC;331;304;1;1;2
76363;Hodeng-au-Bosc;23;76;761;7605;0055;76000;000;0;05;00;400;247600216;CC;585;554;1;1;3
76364;Hodeng-Hodenger;23;76;761;7601;2307;76000;998;0;04;00;300;247600794;CC;274;202;1;1;5
76365;Houdetot;23;76;761;7622;2305;76000;998;0;03;00;300;247600737;CC;171;135;1;1;5
76366;Le Houlme;23;76;763;7666;2307;00755;012;7;72;09;111;200023414;CA;4019;4396;2;1;5
76367;Houppeville;23;76;763;7666;2307;76106;012;1;11;09;112;200023414;CA;2531;2400;2;1;4
76368;Houquetot;23;76;762;7624;2306;76000;032;0;04;08;112;247600505;CC;341;289;1;1;1
76369;La Houssaye-Béranger;23;76;763;7611;2307;76000;012;0;05;09;112;247600760;CC;544;497;1;1;5
76370;Hugleville-en-Caux;23;76;763;7654;2307;76000;012;0;04;09;112;247600778;CC;398;288;1;1;5
76371;Les Ifs;23;76;761;7618;2305;76000;998;0;01;00;300;247600729;CC;52;43;1;1;1
76372;Illois;23;76;761;7602;2307;76000;000;0;04;00;400;247600687;CC;339;265;1;1;4
76373;Imbleville;23;76;761;7652;2307;76000;012;0;04;09;112;247600679;CC;304;275;1;1;4
76374;Incheville;23;76;761;7619;0055;00453;189;4;41;04;111;247600588;CC;1334;1431;1;1;3
76375;Ingouville;23;76;761;7650;2305;76000;998;0;04;00;300;247600380;CC;248;259;1;1;3
76376;Intraville;23;76;761;7618;2305;76000;106;0;04;06;112;247600398;CC;263;198;1;1;2
76377;Isneauville;23;76;763;7660;2307;00755;012;7;72;09;111;200023414;CA;2490;2331;2;1;3
76378;Jumièges;23;76;763;7616;2307;76000;012;0;06;09;112;200023414;CA;1736;1716;1;1;4
76379;Lamberville;23;76;761;7603;2305;76000;997;0;03;00;120;247600745;CC;169;172;1;1;4
76380;Lammerville;23;76;761;7603;2305;76000;997;0;04;00;120;247600745;CC;321;322;1;1;1
76381;Landes-Vieilles-et-Neuves;23;76;761;7602;0055;76000;998;0;03;00;300;247600687;CC;135;132;1;1;1
76382;Lanquetot;23;76;762;7606;2306;76000;997;0;06;00;120;200010700;CC;1040;1004;1;1;3
76383;Lestanville;23;76;761;7603;2305;76000;997;0;02;00;120;247600745;CC;97;76;1;1;3
76384;Lillebonne;23;76;762;7633;2306;76402;224;4;41;04;111;200010700;CC;8944;9737;2;1;1
76385;Limésy;23;76;763;7641;2307;76000;012;0;06;09;112;247600646;CC;1434;1307;1;1;2
76386;Limpiville;23;76;762;7653;2306;76000;998;0;04;00;300;247600570;CC;348;340;1;1;5
76387;Lindebeuf;23;76;763;7654;2307;76000;012;0;04;09;112;247600778;CC;364;284;1;1;5
76388;Lintot;23;76;762;7606;2306;76000;997;0;04;00;120;200010700;CC;460;413;1;1;1
76389;Lintot-les-Bois;23;76;761;7635;2305;76000;997;0;03;00;120;247600703;CC;186;150;1;1;1
76390;Les Loges;23;76;762;7621;2306;76000;032;0;06;08;112;247600331;CC;1153;1036;1;1;1
76391;La Londe;23;76;763;7617;2307;00755;012;7;72;09;111;200023414;CA;2271;2007;2;1;5
76392;Londinières;23;76;761;7634;2305;76000;998;0;06;00;300;247600604;CC;1266;1160;1;1;3
76393;Longmesnil;23;76;761;7623;2307;76000;998;0;02;00;300;247600661;CC;61;38;1;1;5
76394;Longroy;23;76;761;7619;0055;00162;712;1;13;01;221;247600588;CC;669;613;1;1;1
76395;Longueil;23;76;761;7639;2305;76000;106;0;05;06;112;247600745;CC;560;513;1;1;3
76396;Longuerue;23;76;763;7608;2307;76000;012;0;04;09;112;247600455;CC;302;280;1;1;2
76397;Longueville-sur-Scie;23;76;761;7635;2305;76108;106;1;12;06;112;247600703;CC;996;938;1;1;3
76398;Louvetot;23;76;763;7610;2306;76000;998;0;05;00;300;200010700;CC;685;574;1;1;4
76399;Lucy;23;76;761;7638;2307;76000;998;0;03;00;300;247600513;CC;168;144;1;1;3
76400;Luneray;23;76;761;7603;2305;76116;716;1;13;01;221;247600745;CC;2137;2166;2;1;1
76401;La Mailleraye-sur-Seine;23;76;763;7610;2307;76109;997;1;12;00;120;200010700;CC;2063;1832;2;1;1
76402;Malaunay;23;76;763;7666;2307;00755;012;7;72;09;111;200023414;CA;5925;6027;2;1;1
76403;Malleville-les-Grès;23;76;761;7609;2305;76000;998;0;03;00;300;247600380;CC;155;142;1;1;2
76404;Manéglise;23;76;762;7637;2306;76701;032;7;71;08;111;247600596;CA;1141;1190;1;1;1
76405;Manéhouville;23;76;761;7635;2305;76108;106;1;12;06;112;247600703;CC;217;181;1;1;1
76406;Maniquerville;23;76;762;7621;2306;76000;032;0;04;08;112;247600331;CC;477;304;1;1;5
76407;Manneville-ès-Plains;23;76;761;7650;2305;76000;998;0;04;00;300;247600380;CC;265;258;1;1;1
76408;Manneville-la-Goupil;23;76;762;7624;2306;76000;032;0;05;08;112;247600505;CC;1014;932;1;1;1
76409;Mannevillette;23;76;762;7637;2306;76000;032;0;05;08;112;247600596;CA;828;689;1;1;4
76410;Maromme;23;76;763;7636;2307;00755;012;7;72;09;111;200023414;CA;11363;12408;3;2;
76411;Marques;23;76;761;7602;0055;76000;998;0;04;00;300;247600687;CC;205;237;1;1;2
76412;Martainville-Épreville;23;76;763;7613;2307;76000;012;0;05;09;112;247600463;CC;734;611;1;1;5
76413;Martigny;23;76;761;7639;2305;76000;106;0;04;06;112;247600786;CA;478;533;1;1;2
76414;Martin-Église;23;76;761;7614;2305;76404;106;4;44;06;111;247600786;CA;1542;1328;1;1;4
76415;Massy;23;76;761;7638;2307;76000;998;0;04;00;300;247600513;CC;307;275;1;1;5
76416;Mathonville;23;76;761;7649;2307;76000;012;0;04;09;112;247600448;CC;259;174;1;1;5
76417;Maucomble;23;76;761;7649;2307;76000;012;0;04;09;112;247600448;CC;353;321;1;1;3
76418;Maulévrier-Sainte-Gertrude;23;76;763;7610;2306;76000;998;0;05;00;300;200010700;CC;949;904;1;1;3
76419;Mauny;23;76;763;7616;2307;76000;012;0;03;09;112;242700292;CC;172;132;1;1;1
76420;Mauquenchy;23;76;761;7623;2307;76000;012;0;04;09;112;247600661;CC;320;275;1;1;5
76421;Mélamare;23;76;762;7633;2306;76302;997;3;32;00;120;200010700;CC;772;751;1;1;1
76422;Melleville;23;76;761;7619;0055;76000;189;0;04;04;112;247600802;CC;272;294;1;1;3
76423;Ménerval;23;76;761;7625;2307;76000;998;0;03;00;300;247600695;CC;191;177;1;1;5
76424;Ménonval;23;76;761;7638;2307;76000;998;0;03;00;300;247600513;CC;192;173;1;1;2
76425;Mentheville;23;76;762;7624;2306;76000;032;0;04;08;112;247600505;CC;256;158;1;1;3
76426;Mésangueville;23;76;761;7601;2307;76000;998;0;03;00;300;247600794;CC;172;140;1;1;3
76427;Mesnières-en-Bray;23;76;761;7638;2307;76000;998;0;05;00;300;247600513;CC;979;706;1;1;4
76428;Le Mesnil-Durdent;23;76;761;7650;2305;76000;000;0;01;00;400;247600380;CC;24;27;1;1;5
76429;Le Mesnil-Esnard;23;76;763;7607;2307;00755;012;7;72;09;111;200023414;CA;6986;6488;2;1;1
76430;Mesnil-Follemprise;23;76;761;7604;2307;76000;997;0;03;00;120;247600711;CC;133;123;1;1;1
76431;Le Mesnil-Lieubray;23;76;761;7601;2307;76000;998;0;02;00;300;247600794;CC;99;65;1;1;5
76432;Mesnil-Mauger;23;76;761;7623;2307;76000;998;0;04;00;300;247600661;CC;241;223;1;1;1
76433;Mesnil-Panneville;23;76;763;7641;2307;76000;012;0;05;09;112;247600653;CC;679;517;1;1;5
76434;Mesnil-Raoul;23;76;763;7607;2307;76000;012;0;05;09;112;247600463;CC;880;725;1;1;5
76435;Le Mesnil-Réaume;23;76;761;7619;0055;76000;189;0;05;04;112;247600802;CC;596;440;1;1;1
76436;Le Mesnil-sous-Jumièges;23;76;763;7616;2307;76000;012;0;05;09;112;200023414;CA;607;550;1;1;1
76437;Meulers;23;76;761;7618;2305;76000;106;0;05;06;112;247600729;CC;588;395;1;1;3
76438;Millebosc;23;76;761;7619;0055;76000;997;0;04;00;120;247600588;CC;275;244;1;1;5
76439;Mirville;23;76;762;7606;2306;76000;032;0;04;08;112;200010700;CC;337;318;1;1;1
