CODGEO;LIBGEO;DEP;REG;EPCI;NATURE_EPCI;ARR;CV;ZE2010;UU2010;TUU2014;TDUU2014;AU2010;TAU2014;CATAEU2010;BV2012
70220;Essertenne-et-Cecey;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70221;Étobon;70;27;247000722;CC;701;7004;4302;70000;0;04;997;00;120;70120
70222;Étrelles-et-la-Montbleuse;70;27;247000698;CC;702;7014;4301;70000;0;02;997;00;120;70279
70224;Étuz;70;27;247000706;CC;702;7009;4301;00151;1;11;041;08;112;25056
70225;Fahy-lès-Autrey;70;27;200036549;CC;702;7001;4308;70000;0;03;264;02;212;70279
70226;Fallon;70;27;247000714;CC;701;7017;4302;70000;0;04;998;00;300;70561
70227;Faucogney-et-la-Mer;70;27;247000854;CC;701;7010;4309;70000;0;05;998;00;300;70311
70228;Faverney;70;27;200041879;CC;702;7011;4309;70000;0;05;135;06;112;70421
70229;Faymont;70;27;247000664;CC;701;7007;4302;70000;0;04;052;07;112;70310
70230;Fédry;70;27;247000623;CC;702;7001;4309;70000;0;02;135;06;112;70198
70231;Ferrières-lès-Ray;70;27;247000623;CC;702;7001;4309;70000;0;01;998;00;300;70198
70232;Ferrières-lès-Scey;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70233;Les Fessey;70;27;247000854;CC;701;7010;4309;70000;0;03;998;00;300;70311
70234;Filain;70;27;200041853;CC;702;7012;4309;70000;0;04;135;06;112;70550
70235;Flagy;70;27;200041879;CC;702;7011;4309;70000;0;03;135;06;112;70550
70236;Fleurey-lès-Faverney;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70421
70237;Fleurey-lès-Lavoncourt;70;27;247000623;CC;702;7001;4308;70000;0;02;998;00;300;70198
70238;Fleurey-lès-Saint-Loup;70;27;200041721;CC;701;7013;4309;70000;0;03;998;00;300;70467
70239;Fondremand;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70240;Fontaine-lès-Luxeuil;70;27;200041721;CC;701;7013;4309;70000;0;06;998;00;300;70467
70242;Fontenois-la-Ville;70;27;200041721;CC;701;7011;4309;70000;0;03;000;00;400;70467
70243;Fontenois-lès-Montbozon;70;27;200041853;CC;702;7012;4309;70000;0;04;997;00;120;70561
70244;Fouchécourt;70;27;200036150;CC;702;7005;4309;70000;0;03;998;00;300;70292
70245;Fougerolles;70;27;200041721;CC;701;7013;4309;70104;1;13;998;00;300;70311
70247;Fouvent-Saint-Andoche;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70248;Frahier-et-Chatebier;70;27;247000821;CC;701;7003;4302;70000;0;06;073;07;112;90010
70249;Francalmont;70;27;200041721;CC;701;7013;4309;70000;0;03;998;00;300;70467
70250;Franchevelle;70;27;200041861;CC;701;7006;4302;70000;0;04;998;00;300;70310
70251;Francourt;70;27;247000623;CC;702;7001;4308;70000;0;03;000;00;400;70198
70252;Framont;70;27;247000623;CC;702;7001;4308;70000;0;03;998;00;300;70198
70253;Frasne-le-Château;70;27;247000698;CC;702;7014;4301;70000;0;04;997;00;120;70447
70254;Frédéric-Fontaine;70;27;247000821;CC;701;7003;4302;70000;0;04;997;00;120;70120
70255;Fresne-Saint-Mamès;70;27;247000698;CC;702;7014;4309;70000;0;05;998;00;300;70198
70256;Fresse;70;27;247000854;CC;701;7010;4302;70000;0;05;997;00;120;70310
70257;Fretigney-et-Velloreille;70;27;247000698;CC;702;7014;4301;70000;0;05;997;00;120;70447
70258;Froideconche;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70259;Froideterre;70;27;247000664;CC;701;7006;4302;70000;0;04;346;01;212;70310
70260;Frotey-lès-Lure;70;27;247000664;CC;701;7007;4302;70000;0;05;998;00;300;70310
70261;Frotey-lès-Vesoul;70;27;247000011;CA;702;7016;4309;70401;4;42;135;06;111;70550
70262;Genevreuille;70;27;247000664;CC;701;7007;4309;70000;0;03;997;00;120;70310
70263;Genevrey;70;27;200041861;CC;701;7006;4309;70000;0;04;135;06;112;70311
70264;Georfans;70;27;247000714;CC;701;7017;4302;70000;0;02;052;07;112;70561
70265;Germigney;70;27;200036549;CC;702;7002;4308;70000;0;03;998;00;300;70279
70267;Gevigney-et-Mercey;70;27;200036150;CC;702;7005;4309;70000;0;04;000;00;400;70292
70268;Gézier-et-Fontenelay;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;25056
70269;Girefontaine;70;27;200041721;CC;701;7011;4309;70000;0;01;000;00;400;70467
70271;Gouhenans;70;27;247000714;CC;701;7017;4302;70000;0;04;998;00;300;70561
70272;Gourgeon;70;27;200036150;CC;702;7005;4309;70000;0;04;135;06;112;70292
70273;Grammont;70;27;247000714;CC;701;7017;4302;70000;0;02;997;00;120;70561
70274;Grandecourt;70;27;247000623;CC;702;7001;4309;70000;0;01;000;00;400;70198
70275;Grandvelle-et-le-Perrenot;70;27;247000706;CC;702;7014;4309;70000;0;04;135;06;112;70447
70276;Granges-la-Ville;70;27;247000714;CC;701;7017;4302;70000;0;03;997;00;120;70561
70277;Granges-le-Bourg;70;27;247000714;CC;701;7017;4302;70000;0;04;052;07;112;70561
70278;Grattery;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70550
70279;Gray;70;27;200036549;CC;702;7002;4308;70301;2;22;264;02;211;70279
70280;Gray-la-Ville;70;27;200036549;CC;702;7002;4308;70301;2;22;264;02;211;70279
70282;Gy;70;27;247000698;CC;702;7009;4301;70000;0;06;998;00;300;70279
70283;Haut-du-Them-Château-Lambert;70;27;247000854;CC;701;7010;4302;70000;0;04;998;00;300;88468
70284;Hautevelle;70;27;200041721;CC;701;7013;4309;70000;0;04;998;00;300;70467
70285;Héricourt;70;27;247000722;CC;701;7097;4302;70303;3;31;997;00;120;70285
70286;Hugier;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;70334
70287;Hurecourt;70;27;200041721;CC;701;7005;4309;70000;0;01;000;00;400;70467
70288;Hyet;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70289;Igny;70;27;200036549;CC;702;7002;4301;70000;0;03;998;00;300;70279
70290;Jasney;70;27;200041721;CC;701;7011;4309;70000;0;04;998;00;300;70467
70291;Jonvelle;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70292;Jussey;70;27;200036150;CC;702;7005;4309;70000;0;06;000;00;400;70292
70293;Lambrey;70;27;200036150;CC;702;7005;4309;70000;0;02;135;06;112;70292
70294;Lantenot;70;27;200041861;CC;701;7010;4302;70000;0;04;998;00;300;70310
70295;La Lanterne-et-les-Armonts;70;27;247000854;CC;701;7010;4309;70000;0;04;998;00;300;70311
70296;Larians-et-Munans;70;27;200041853;CC;702;7012;4301;70000;0;04;041;08;112;25047
70297;Larret;70;27;247000623;CC;702;7001;4308;70000;0;02;000;00;400;70198
70298;Lavigney;70;27;200036150;CC;702;7005;4309;70000;0;03;135;06;112;70292
70299;Lavoncourt;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70301;Lieffrans;70;27;247000698;CC;702;7014;4309;70000;0;02;135;06;112;70447
70302;Lieucourt;70;27;200036549;CC;702;7009;4308;70000;0;02;264;02;212;70279
70303;Liévans;70;27;200041861;CC;702;7017;4309;70000;0;03;135;06;112;70561
70304;Linexert;70;27;200041861;CC;701;7006;4302;70000;0;03;998;00;300;70310
70305;Loeuilley;70;27;200036549;CC;702;7001;4308;70000;0;03;025;08;112;70279
70306;Lomont;70;27;247000664;CC;701;7007;4302;70000;0;04;997;00;120;70310
70307;Longevelle;70;27;247000714;CC;701;7017;4302;70000;0;03;998;00;300;70561
70308;La Longine;70;27;247000854;CC;701;7010;4309;70000;0;04;000;00;400;88468
70309;Loulans-Verchamp;70;27;200041853;CC;702;7012;4301;70000;0;04;041;08;112;70447
70310;Lure;70;27;247000664;CC;701;7098;4302;70302;3;31;346;01;211;70310
70311;Luxeuil-les-Bains;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70312;Luze;70;27;247000722;CC;701;7003;4302;70000;0;05;997;00;120;70285
70313;Lyoffans;70;27;247000664;CC;701;7007;4302;70000;0;04;997;00;120;70310
70314;Magnivray;70;27;247000755;CC;701;7010;4309;70000;0;03;998;00;300;70311
70315;Magnoncourt;70;27;200041721;CC;701;7013;4309;70105;1;13;675;01;221;70467
70316;Le Magnoray;70;27;200041853;CC;702;7012;4309;70000;0;02;135;06;112;70550
70317;Les Magny;70;27;247000714;CC;701;7017;4302;70000;0;03;998;00;300;70561
70318;Magny-Danigon;70;27;247000664;CC;701;7007;4302;70000;0;04;997;00;120;70120
70319;Magny-Jobert;70;27;247000664;CC;701;7007;4302;70000;0;03;997;00;120;70310
70320;Magny-lès-Jussey;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70321;Magny-Vernois;70;27;247000664;CC;701;7007;4302;70302;3;31;346;01;211;70310
70322;Mailleroncourt-Charette;70;27;200041861;CC;701;7013;4309;70000;0;04;135;06;112;70311
70323;Mailleroncourt-Saint-Pancras;70;27;200041721;CC;701;7011;4309;70000;0;03;000;00;400;70467
70324;Mailley-et-Chazelot;70;27;247000367;CC;702;7014;4309;70000;0;05;135;06;112;70550
70325;Maizières;70;27;247000706;CC;702;7012;4309;70000;0;04;997;00;120;70447
70326;La Malachère;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70327;Malans;70;27;200041887;CC;702;7009;4301;70000;0;03;997;00;120;21038
70328;Malbouhans;70;27;247000664;CC;701;7006;4302;70103;1;13;998;00;300;70310
70329;Malvillers;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70330;Mandrevillars;70;27;247000722;CC;701;7003;4302;70000;0;04;073;07;112;70285
70331;Mantoche;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70332;Marast;70;27;247000714;CC;701;7017;4309;70000;0;01;000;00;400;70561
70334;Marnay;70;27;200041887;CC;702;7009;4301;70000;0;06;041;08;112;70334
70335;Maussans;70;27;200041853;CC;702;7012;4301;70000;0;02;041;08;112;25047
70336;Mélecey;70;27;247000714;CC;701;7017;4302;70000;0;03;000;00;400;70561
70337;Melin;70;27;200036150;CC;702;7005;4309;70000;0;02;135;06;112;70292
70338;Melincourt;70;27;200041721;CC;701;7011;4309;70000;0;04;000;00;400;70467
70339;Mélisey;70;27;247000854;CC;701;7010;4302;70103;1;13;998;00;300;70310
70340;Membrey;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70341;Menoux;70;27;200041879;CC;702;7011;4309;70000;0;04;000;00;400;70467
70342;Mercey-sur-Saône;70;27;247000623;CC;702;7014;4308;70000;0;03;998;00;300;70198
70343;Mersuay;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70467
70344;Meurcourt;70;27;200041861;CC;701;7013;4309;70000;0;04;998;00;300;70311
70347;Mignavillers;70;27;247000714;CC;701;7017;4302;70000;0;04;997;00;120;70561
70348;Moffans-et-Vacheresse;70;27;247000664;CC;701;7007;4302;70000;0;05;997;00;120;70310
70349;Moimay;70;27;247000714;CC;701;7017;4302;70000;0;04;997;00;120;70561
70350;Molay;70;27;200036150;CC;702;7005;4309;70000;0;02;998;00;300;70292
70351;Mollans;70;27;200041861;CC;701;7007;4309;70000;0;04;997;00;120;70310
70352;La Montagne;70;27;247000854;CC;701;7010;4309;70000;0;01;998;00;300;88383
70353;Montagney;70;27;200041887;CC;702;7009;4301;70000;0;05;041;08;112;21038
70355;Montarlot-lès-Rioz;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70356;Montboillon;70;27;247000706;CC;702;7009;4301;70000;0;04;041;08;112;25056
70357;Montbozon;70;27;200041853;CC;702;7012;4301;70000;0;05;997;00;120;70561
70358;Montcey;70;27;247000011;CA;702;7016;4309;70000;0;04;135;06;112;70550
70359;Montcourt;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70467
70360;Montdoré;70;27;200041721;CC;701;7005;4309;70000;0;02;000;00;400;70467
70361;Montessaux;70;27;247000854;CC;701;7010;4302;70000;0;03;998;00;300;70310
70362;Montigny-lès-Cherlieu;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70363;Montigny-lès-Vesoul;70;27;247000011;CA;702;7015;4309;70000;0;05;135;06;112;70550
70364;Montjustin-et-Velotte;70;27;200041861;CC;702;7017;4309;70000;0;03;997;00;120;70561
70366;Villers-Chemin-et-Mont-lès-Étrelles;70;27;247000698;CC;702;7009;4301;70000;0;03;998;00;300;70447
70367;Mont-le-Vernois;70;27;247000011;CA;702;7015;4309;70000;0;03;135;06;112;70550
70368;Montot;70;27;247000623;CC;702;7001;4308;70000;0;03;998;00;300;70198
70369;Mont-Saint-Léger;70;27;247000623;CC;702;7001;4309;70000;0;02;998;00;300;70198
70371;Montureux-et-Prantigny;70;27;247000623;CC;702;7001;4308;70000;0;04;264;02;212;70198
70372;Montureux-lès-Baulay;70;27;200041879;CC;702;7011;4309;70000;0;03;000;00;400;70292
70373;La Roche-Morey;70;27;200036150;CC;702;7005;4309;70000;0;04;998;00;300;70198
70374;Motey-Besuche;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;21038
70375;Motey-sur-Saône;70;27;247000623;CC;702;7014;4308;70000;0;01;998;00;300;70198
70376;Nantilly;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70378;Navenne;70;27;247000011;CA;702;7016;4309;70401;4;42;135;06;111;70550
70380;Neurey-en-Vaux;70;27;200041879;CC;702;7013;4309;70000;0;03;135;06;112;70550
70381;Neurey-lès-la-Demie;70;27;200041853;CC;702;7017;4309;70000;0;04;135;06;112;70550
70383;Neuvelle-lès-Cromary;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70384;Neuvelle-lès-la-Charité;70;27;247000367;CC;702;7014;4309;70000;0;04;135;06;112;70447
70385;La Neuvelle-lès-Lure;70;27;247000664;CC;701;7006;4302;70000;0;04;998;00;300;70310
70386;La Neuvelle-lès-Scey;70;27;247000367;CC;702;7005;4309;70000;0;03;135;06;112;70550
70387;Noidans-le-Ferroux;70;27;247000367;CC;702;7014;4309;70000;0;05;135;06;112;70550
70388;Noidans-lès-Vesoul;70;27;247000011;CA;702;7015;4309;70401;4;42;135;06;111;70550
70389;Noiron;70;27;200036549;CC;702;7002;4308;70000;0;02;264;02;212;70279
70390;Noroy-le-Bourg;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70550
70392;Oigney;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70393;Oiselay-et-Grachaux;70;27;247000706;CC;702;7014;4301;70000;0;04;041;08;112;25056
70394;Onay;70;27;200036549;CC;702;7002;4308;70000;0;02;000;00;400;70279
70395;Oppenans;70;27;247000714;CC;701;7017;4302;70000;0;02;998;00;300;70561
70396;Oricourt;70;27;247000714;CC;701;7017;4302;70000;0;01;998;00;300;70561
70397;Ormenans;70;27;200041853;CC;702;7012;4301;70000;0;02;041;08;112;70447
70398;Ormoiche;70;27;247000755;CC;701;7008;4309;70000;0;02;998;00;300;70311
70399;Ormoy;70;27;200036150;CC;702;7005;4309;70000;0;04;000;00;400;70292
70400;Ouge;70;27;200070332;CC;702;7005;4309;70000;0;03;000;00;400;70292
70401;Ovanches;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70402;Oyrières;70;27;200036549;CC;702;7001;4308;70000;0;04;264;02;212;70279
70403;Palante;70;27;247000664;CC;701;7007;4302;70000;0;04;997;00;120;70310
70404;Passavant-la-Rochère;70;27;200041721;CC;701;7005;4309;70000;0;05;000;00;400;70467
70405;Pennesières;70;27;247000706;CC;702;7012;4309;70000;0;03;135;06;112;70447
70406;Percey-le-Grand;70;27;247000623;CC;702;7001;4308;70000;0;02;025;08;112;70198
70407;Perrouse;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;25056
70408;Pesmes;70;27;200036549;CC;702;7009;4301;70000;0;06;998;00;300;21038
70409;Pierrecourt;70;27;247000623;CC;702;7001;4308;70000;0;03;000;00;400;70198
70410;Pin;70;27;200041887;CC;702;7009;4301;70000;0;05;041;08;112;25056
70411;La Pisseure;70;27;200041721;CC;701;7011;4309;70000;0;01;998;00;300;70467
70412;Plainemont;70;27;200041721;CC;701;7011;4309;70000;0;02;998;00;300;70467
70413;Plancher-Bas;70;27;247000821;CC;701;7003;4302;70101;1;12;073;07;112;70120
70414;Plancher-les-Mines;70;27;247000821;CC;701;7003;4302;70101;1;12;073;07;112;70120
70415;Polaincourt-et-Clairefontaine;70;27;200041879;CC;702;7011;4309;70000;0;05;000;00;400;70467
70416;Pomoy;70;27;200041861;CC;701;7007;4309;70000;0;04;997;00;120;70310
70417;Pontcey;70;27;247000367;CC;702;7014;4309;70000;0;04;135;06;112;70550
70418;La Romaine;70;27;247000367;CC;702;7014;4309;70000;0;04;997;00;120;70198
70419;Pont-du-Bois;70;27;200041721;CC;701;7005;4309;70000;0;03;000;00;400;70467
70420;Pont-sur-l'Ognon;70;27;247000714;CC;701;7017;4309;70000;0;02;997;00;120;70561
70421;Port-sur-Saône;70;27;200041879;CC;702;7011;4309;70102;1;13;135;06;112;70421
70422;Poyans;70;27;200036549;CC;702;7001;4308;70000;0;03;264;02;212;70279
70423;Preigney;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70425;La Proiselière-et-Langle;70;27;247000854;CC;701;7010;4309;70000;0;03;998;00;300;70311
70426;Provenchère;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70421
70427;Purgerot;70;27;200041879;CC;702;7005;4309;70000;0;04;135;06;112;70421
70428;Pusey;70;27;247000011;CA;702;7015;4309;70401;4;42;135;06;111;70550
70429;Pusy-et-Épenoux;70;27;247000011;CA;702;7015;4309;70000;0;05;135;06;112;70550
70430;La Quarte;70;27;200070332;CC;702;7005;4309;70000;0;02;000;00;400;52197
70431;Quenoche;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70432;Quers;70;27;200041861;CC;701;7006;4309;70000;0;04;998;00;300;70310
70433;Quincey;70;27;247000011;CA;702;7016;4309;70401;4;42;135;06;111;70550
70435;Raddon-et-Chapendu;70;27;247000755;CC;701;7010;4309;70000;0;05;998;00;300;70311
70436;Raincourt;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70437;Ranzevelle;70;27;200036150;CC;702;7005;4309;70000;0;01;000;00;400;70467
70438;Ray-sur-Saône;70;27;247000623;CC;702;7001;4309;70000;0;04;000;00;400;70198
70439;Raze;70;27;247000367;CC;702;7014;4309;70000;0;04;135;06;112;70550
70440;Recologne;70;27;247000623;CC;702;7001;4308;70000;0;01;998;00;300;70198
70441;Recologne-lès-Rioz;70;27;247000706;CC;702;7012;4301;70000;0;04;997;00;120;70447
70442;Renaucourt;70;27;247000623;CC;702;7001;4309;70000;0;03;000;00;400;70198
70443;La Grande-Résie;70;27;200036549;CC;702;7009;4308;70000;0;02;998;00;300;70279
70444;La Résie-Saint-Martin;70;27;200036549;CC;702;7009;4301;70000;0;03;997;00;120;21038
70445;Rignovelle;70;27;200041861;CC;701;7010;4309;70000;0;03;998;00;300;70310
70446;Rigny;70;27;200036549;CC;702;7001;4308;70000;0;05;264;02;212;70279
70447;Rioz;70;27;247000706;CC;702;7012;4301;70000;0;07;041;08;112;70447
70448;Roche-et-Raucourt;70;27;247000623;CC;702;7001;4308;70000;0;03;000;00;400;70198
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;70;27;200041853;CC;702;7012;4301;70000;0;02;041;08;112;70447
70450;La Rochelle;70;27;200070332;CC;702;7005;4309;70000;0;01;000;00;400;52197
70451;Ronchamp;70;27;247000821;CC;701;7006;4302;70201;2;21;997;00;120;70120
70452;Rosey;70;27;247000367;CC;702;7014;4309;70000;0;04;135;06;112;70550
70453;La Rosière;70;27;247000854;CC;701;7010;4309;70000;0;02;998;00;300;88468
70454;Rosières-sur-Mance;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70455;Roye;70;27;247000664;CC;701;7007;4302;70302;3;31;346;01;211;70310
70456;Ruhans;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70457;Rupt-sur-Saône;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70459;Saint-Barthélemy;70;27;247000854;CC;701;7010;4302;70103;1;13;998;00;300;70310
70460;Saint-Bresson;70;27;247000755;CC;701;7010;4309;70000;0;04;998;00;300;70311
70461;Saint-Broing;70;27;200036549;CC;702;7002;4308;70000;0;03;264;02;212;70279
70462;Saint-Ferjeux;70;27;247000714;CC;701;7017;4302;70000;0;02;997;00;120;70561
70463;Saint-Gand;70;27;247000698;CC;702;7014;4301;70000;0;03;997;00;120;70198
70464;Saint-Germain;70;27;247000664;CC;701;7006;4302;70000;0;06;998;00;300;70310
70466;Saint-Loup-Nantouard;70;27;200036549;CC;702;7002;4308;70000;0;03;998;00;300;70279
70467;Saint-Loup-sur-Semouse;70;27;200041721;CC;701;7013;4309;70105;1;13;675;01;221;70467
70468;Saint-Marcel;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70469;Sainte-Marie-en-Chanois;70;27;247000755;CC;701;7010;4309;70000;0;04;998;00;300;70311
70470;Sainte-Marie-en-Chaux;70;27;200041861;CC;701;7013;4309;70000;0;03;292;01;212;70311
70471;Sainte-Reine;70;27;200036549;CC;702;7014;4301;70000;0;01;998;00;300;70198
70472;Saint-Remy;70;27;200041879;CC;702;7011;4309;70000;0;05;000;00;400;70467
70473;Saint-Sauveur;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70474;Saint-Sulpice;70;27;247000714;CC;701;7017;4302;70000;0;03;998;00;300;70561
70475;Saint-Valbert;70;27;247000755;CC;701;7008;4309;70000;0;04;292;01;212;70311
70476;Saponcourt;70;27;200041879;CC;702;7011;4309;70000;0;02;000;00;400;70467
70477;Saulnot;70;27;247000722;CC;701;7004;4302;70000;0;05;052;07;112;70285
70478;Saulx;70;27;200041861;CC;701;7006;4309;70000;0;05;135;06;112;70550
70479;Sauvigney-lès-Gray;70;27;200036549;CC;702;7002;4308;70000;0;03;264;02;212;70279
70480;Sauvigney-lès-Pesmes;70;27;200036549;CC;702;7009;4301;70000;0;03;997;00;120;21038
70481;Savoyeux;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70482;Scey-sur-Saône-et-Saint-Albin;70;27;247000367;CC;702;7014;4309;70000;0;06;135;06;112;70550
70483;Scye;70;27;200041879;CC;702;7011;4309;70000;0;03;135;06;112;70421
70484;Secenans;70;27;247000714;CC;701;7017;4302;70000;0;03;997;00;120;70561
70485;Selles;70;27;200041721;CC;701;7005;4309;70000;0;04;000;00;400;70467
70486;Semmadon;70;27;200036150;CC;702;7005;4309;70000;0;03;997;00;120;70292
70487;Senargent-Mignafans;70;27;247000714;CC;701;7017;4302;70000;0;04;997;00;120;70561
70488;Senoncourt;70;27;200041879;CC;702;7011;4309;70000;0;04;000;00;400;70467
70489;Servance-Miellin;70;27;247000854;CC;701;7010;4302;70000;0;05;000;00;400;88468
70490;Servigney;70;27;200041861;CC;701;7006;4309;70000;0;03;135;06;112;70311
70491;Seveux;70;27;247000623;CC;702;7014;4308;70000;0;04;000;00;400;70198
70492;Soing-Cubry-Charentenay;70;27;247000367;CC;702;7014;4309;70000;0;05;997;00;120;70198
70493;Sorans-lès-Breurey;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70494;Sornay;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70496;Tartécourt;70;27;200036150;CC;702;7005;4309;70000;0;01;000;00;400;70292
70497;Tavey;70;27;247000722;CC;701;7004;4302;70303;3;31;997;00;120;70285
70498;Ternuay-Melay-et-Saint-Hilaire;70;27;247000854;CC;701;7010;4302;70000;0;05;000;00;400;70310
70499;Theuley;70;27;247000623;CC;702;7001;4309;70000;0;03;000;00;400;70198
70500;Thieffrans;70;27;200041853;CC;702;7012;4309;70000;0;03;997;00;120;70561
70501;Thiénans;70;27;200041853;CC;702;7012;4301;70000;0;02;997;00;120;70561
70502;Tincey-et-Pontrebeau;70;27;247000623;CC;702;7001;4309;70000;0;02;000;00;400;70198
70503;Traitiéfontaine;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70504;Traves;70;27;247000367;CC;702;7014;4309;70000;0;04;135;06;112;70550
70505;Le Tremblois;70;27;200036549;CC;702;7002;4308;70000;0;03;264;02;212;70279
